doc_id,department,queue_position,patients_ahead,hour_of_day,day_of_week,avg_consultation_time,active_priority_count,historical_delay_factor,no_show_rate,actual_wait_minutes
DOC_103,Orthopedics,7,6,11,5,14.5,0,1.24,0.12,124.6
DOC_102,Neurology,8,7,14,1,26.6,0,0.83,0.1,156.0
DOC_103,Dermatology,12,11,11,5,18.2,0,1.47,0.16,341.4
DOC_104,Cardiology,17,16,11,5,17.3,0,1.07,0.14,342.6
DOC_106,Dermatology,24,23,11,5,11.9,0,1.17,0.18,362.7
DOC_106,General Medicine,7,6,10,0,15.8,0,1.44,0.16,173.5
DOC_109,Cardiology,2,1,8,2,20.0,0,0.8,0.12,14.6
DOC_100,Neurology,22,21,17,1,26.0,3,1.31,0.19,765.5
DOC_109,Neurology,11,10,14,0,23.4,0,1.17,0.09,329.2
DOC_114,Pediatrics,2,1,15,3,16.5,0,1.4,0.14,18.9
DOC_104,Orthopedics,3,2,8,2,18.9,3,1.29,0.09,138.2
DOC_100,Neurology,16,15,9,0,25.3,0,1.5,0.08,785.7
DOC_106,Neurology,12,11,8,5,17.7,0,0.95,0.14,168.9
DOC_109,Orthopedics,13,12,9,2,18.3,2,1.14,0.14,353.1
DOC_108,Cardiology,12,11,9,0,18.7,0,0.82,0.19,222.0
DOC_103,Dermatology,4,3,10,2,10.6,0,1.0,0.18,37.5
DOC_109,Cardiology,12,11,9,4,21.3,0,1.42,0.19,376.4
DOC_114,General Medicine,8,7,11,1,22.5,0,1.12,0.13,206.3
DOC_114,Orthopedics,19,18,12,2,19.9,0,1.23,0.11,418.1
DOC_109,Neurology,18,17,17,3,28.1,0,1.1,0.14,494.0
DOC_101,Pediatrics,4,3,12,3,16.1,1,0.86,0.11,53.9
DOC_112,Orthopedics,14,13,11,1,19.5,0,0.89,0.09,271.9
DOC_102,Orthopedics,2,1,15,0,21.8,0,0.94,0.12,28.3
DOC_102,General Medicine,10,9,16,3,16.4,0,1.15,0.08,158.4
DOC_114,Orthopedics,3,2,16,2,20.6,0,0.96,0.09,37.7
DOC_110,Neurology,5,4,14,5,21.3,0,1.35,0.13,116.0
DOC_111,Dermatology,5,4,9,4,14.9,0,1.38,0.13,97.4
DOC_101,Orthopedics,19,18,9,1,16.2,0,0.91,0.09,319.4
DOC_101,General Medicine,6,5,16,5,14.5,0,1.05,0.16,76.2
DOC_101,Dermatology,21,20,11,1,14.0,0,1.3,0.06,445.0
DOC_111,Pediatrics,14,13,10,2,14.4,0,1.29,0.08,286.7
DOC_101,Dermatology,9,8,11,0,14.3,2,1.21,0.06,244.7
DOC_112,Pediatrics,7,6,9,3,15.6,0,1.15,0.14,122.2
DOC_100,Cardiology,9,8,16,3,19.5,0,0.92,0.13,141.8
DOC_105,Orthopedics,5,4,11,0,21.8,0,1.03,0.06,125.5
DOC_102,Neurology,12,11,9,5,22.4,2,1.1,0.06,398.8
DOC_111,Pediatrics,15,14,8,5,15.4,1,1.41,0.08,313.5
DOC_102,Dermatology,2,1,14,4,11.4,1,1.38,0.16,36.1
DOC_113,Neurology,8,7,15,0,28.0,0,1.43,0.05,347.8
DOC_107,Cardiology,7,6,12,0,19.1,1,1.04,0.07,162.7
DOC_108,Neurology,24,23,14,2,27.7,0,1.19,0.06,808.1
DOC_106,Dermatology,15,14,9,3,19.0,3,1.33,0.14,521.7
DOC_100,Orthopedics,23,22,11,1,15.2,2,1.04,0.17,439.8
DOC_109,Neurology,8,7,8,0,28.6,0,1.39,0.08,301.8
DOC_112,Orthopedics,17,16,16,4,11.8,1,0.86,0.17,157.7
DOC_112,Dermatology,11,10,8,4,12.1,2,1.38,0.15,190.9
DOC_109,Pediatrics,12,11,12,1,13.4,0,0.84,0.17,119.0
DOC_101,Orthopedics,23,22,9,3,15.3,0,0.94,0.12,370.0
DOC_101,Orthopedics,10,9,9,2,19.9,0,1.37,0.14,285.0
DOC_112,General Medicine,4,3,12,3,18.8,3,1.13,0.07,136.8
DOC_106,Neurology,7,6,10,1,29.1,1,1.28,0.13,316.7
DOC_105,Dermatology,21,20,8,5,11.5,0,1.46,0.07,329.9
DOC_110,Cardiology,19,18,10,1,21.1,0,0.91,0.08,413.9
DOC_113,General Medicine,17,16,9,0,16.8,0,1.18,0.06,441.1
DOC_111,Dermatology,16,15,14,2,13.1,0,1.42,0.12,288.9
DOC_106,Dermatology,21,20,15,1,11.5,1,1.45,0.17,360.5
DOC_100,Dermatology,15,14,10,3,18.9,1,1.41,0.11,479.8
DOC_105,Cardiology,6,5,14,1,17.9,1,1.36,0.15,156.7
DOC_109,Pediatrics,11,10,14,0,13.5,1,0.87,0.07,163.5
DOC_110,General Medicine,7,6,9,4,15.9,0,1.29,0.08,156.8
DOC_100,Neurology,18,17,11,5,22.5,0,0.82,0.13,363.2
DOC_101,General Medicine,8,7,11,4,17.3,0,1.27,0.18,174.8
DOC_109,Orthopedics,14,13,9,4,18.1,0,1.19,0.14,324.9
DOC_108,Orthopedics,5,4,15,2,13.5,1,1.44,0.12,106.4
DOC_108,Pediatrics,4,3,9,3,19.3,1,0.83,0.19,78.6
DOC_102,Dermatology,23,22,11,0,12.8,0,1.03,0.06,398.0
DOC_100,Cardiology,11,10,9,3,21.1,0,0.83,0.06,215.9
DOC_101,Neurology,11,10,12,3,18.2,0,0.91,0.09,157.8
DOC_114,Orthopedics,6,5,17,3,19.0,0,1.2,0.07,108.2
DOC_110,Orthopedics,5,4,9,5,21.8,0,0.95,0.19,92.4
DOC_103,Neurology,21,20,14,2,24.7,2,0.88,0.12,503.8
DOC_111,Orthopedics,6,5,8,5,15.3,0,1.12,0.2,79.8
DOC_101,Orthopedics,15,14,14,5,20.9,0,1.18,0.15,349.6
DOC_102,Pediatrics,3,2,15,2,15.0,0,1.47,0.11,46.0
DOC_105,General Medicine,19,18,10,1,18.1,0,1.14,0.08,447.7
DOC_105,Dermatology,22,21,9,2,11.4,0,0.93,0.16,257.5
DOC_110,Dermatology,16,15,9,1,8.5,0,1.42,0.18,205.4
DOC_112,Dermatology,12,11,8,0,12.5,0,1.13,0.16,160.1
DOC_109,Cardiology,12,11,8,2,18.2,0,0.8,0.18,147.2
DOC_113,Pediatrics,12,11,11,5,12.6,0,1.48,0.07,244.4
DOC_106,Neurology,5,4,10,4,25.4,1,1.33,0.17,208.1
DOC_102,General Medicine,11,10,11,1,13.6,0,1.17,0.1,184.2
DOC_113,Pediatrics,7,6,14,2,12.4,1,0.96,0.12,91.9
DOC_105,Neurology,11,10,9,0,25.3,2,1.37,0.16,565.6
DOC_100,Dermatology,18,17,15,2,18.5,0,1.19,0.1,391.1
DOC_107,Orthopedics,2,1,9,5,18.9,0,0.93,0.19,23.9
DOC_108,Pediatrics,12,11,9,3,13.8,0,1.15,0.14,208.5
DOC_110,Neurology,18,17,9,3,27.6,0,1.23,0.18,651.1
DOC_109,Cardiology,13,12,11,1,19.0,0,1.38,0.06,378.3
DOC_102,Neurology,7,6,16,3,26.9,0,1.16,0.16,166.5
DOC_108,Pediatrics,3,2,9,4,17.5,0,1.23,0.05,53.3
DOC_107,Neurology,24,23,11,2,25.7,0,1.31,0.14,905.0
DOC_104,Dermatology,5,4,9,1,14.7,0,1.3,0.14,85.9
DOC_105,General Medicine,5,4,12,3,17.0,0,1.2,0.12,73.1
DOC_109,Neurology,20,19,9,0,25.5,0,1.42,0.17,900.3
DOC_110,Cardiology,17,16,14,3,14.0,0,0.91,0.05,218.1
DOC_104,Pediatrics,4,3,12,5,12.9,0,1.04,0.07,34.2
DOC_112,Neurology,23,22,14,5,22.4,0,0.9,0.16,447.4
DOC_102,Dermatology,17,16,9,0,10.3,0,0.83,0.12,186.7
DOC_102,General Medicine,17,16,12,3,11.5,3,1.29,0.16,269.4
DOC_110,Pediatrics,3,2,15,3,17.3,0,0.97,0.1,37.6
DOC_109,Orthopedics,23,22,17,5,18.2,0,0.9,0.06,352.4
DOC_111,Orthopedics,6,5,9,0,15.3,1,0.85,0.16,111.5
DOC_106,Pediatrics,11,10,9,5,17.1,0,1.22,0.12,243.7
DOC_107,Cardiology,9,8,11,1,21.9,1,1.28,0.12,304.9
DOC_106,Cardiology,23,22,11,0,12.5,2,1.07,0.06,457.6
DOC_113,Pediatrics,16,15,9,3,13.8,1,1.06,0.19,267.4
DOC_114,Orthopedics,16,15,10,0,17.1,0,0.94,0.1,327.0
DOC_113,Dermatology,3,2,15,3,15.6,0,1.03,0.2,29.0
DOC_101,Dermatology,8,7,10,1,15.9,0,1.45,0.06,194.6
DOC_102,Neurology,23,22,11,5,26.1,1,1.42,0.18,985.2
DOC_113,Cardiology,24,23,11,3,24.8,0,1.4,0.07,966.6
DOC_107,General Medicine,21,20,16,4,15.3,0,0.84,0.07,245.3
DOC_113,Dermatology,20,19,15,3,11.4,0,1.31,0.19,282.8
DOC_104,Pediatrics,17,16,12,5,17.0,2,1.43,0.07,434.5
DOC_100,Orthopedics,16,15,11,5,17.6,3,1.12,0.16,426.7
DOC_100,General Medicine,5,4,10,1,18.5,0,1.07,0.12,93.0
DOC_104,Dermatology,20,19,12,0,12.5,1,1.46,0.13,401.4
DOC_103,Dermatology,18,17,15,3,12.5,0,1.23,0.07,278.3
DOC_109,Dermatology,18,17,8,5,9.3,0,0.96,0.18,137.7
DOC_104,Neurology,7,6,11,2,27.9,2,1.41,0.09,395.9
DOC_111,General Medicine,1,0,14,1,22.7,0,1.37,0.17,0.0
DOC_109,Orthopedics,18,17,14,0,15.5,0,0.85,0.12,267.6
DOC_111,Orthopedics,8,7,14,0,16.2,0,1.3,0.11,176.0
DOC_105,Neurology,16,15,14,4,26.8,0,1.46,0.2,581.4
DOC_106,Orthopedics,23,22,12,4,24.5,0,1.12,0.14,559.8
DOC_108,General Medicine,19,18,8,1,11.7,0,1.4,0.08,283.2
DOC_104,Orthopedics,21,20,16,3,16.6,0,1.41,0.05,454.1
DOC_113,Orthopedics,6,5,15,0,14.9,0,1.49,0.06,133.5
DOC_103,Dermatology,21,20,11,0,11.2,0,1.33,0.15,397.2
DOC_109,General Medicine,20,19,11,3,16.6,0,1.41,0.08,537.5
DOC_110,General Medicine,13,12,14,1,14.9,2,1.47,0.15,324.8
DOC_100,General Medicine,16,15,10,4,14.4,1,1.37,0.14,371.8
DOC_106,Neurology,8,7,14,0,26.7,0,1.08,0.19,235.2
DOC_110,Orthopedics,3,2,11,5,19.3,0,1.01,0.17,42.3
DOC_114,Orthopedics,16,15,10,1,16.7,0,0.89,0.1,263.9
DOC_104,Dermatology,11,10,12,0,13.2,0,0.85,0.16,122.1
DOC_108,Neurology,24,23,10,3,25.4,1,1.24,0.17,866.3
DOC_101,Neurology,16,15,11,3,27.8,0,1.2,0.11,594.4
DOC_106,General Medicine,22,21,12,2,18.6,0,1.25,0.17,443.6
DOC_111,Dermatology,19,18,11,3,8.5,1,1.08,0.17,203.4
DOC_104,General Medicine,15,14,9,0,13.4,1,1.38,0.05,396.3
DOC_101,General Medicine,1,0,10,2,14.2,0,0.97,0.09,0.6
DOC_107,Orthopedics,14,13,11,4,15.6,3,0.89,0.08,273.2
DOC_102,Dermatology,11,10,14,2,14.3,2,0.99,0.08,185.9
DOC_109,Cardiology,10,9,9,1,15.7,0,1.42,0.07,241.3
DOC_107,Neurology,13,12,11,3,27.1,0,1.37,0.09,526.6
DOC_102,General Medicine,23,22,9,0,16.9,0,1.43,0.19,698.6
DOC_111,General Medicine,8,7,8,5,19.2,0,0.96,0.06,122.7
DOC_105,Cardiology,18,17,10,5,22.1,2,1.04,0.2,508.9
DOC_107,Orthopedics,24,23,15,0,11.5,0,1.13,0.17,344.5
DOC_112,Dermatology,14,13,14,5,12.7,0,1.46,0.15,239.8
DOC_109,Orthopedics,21,20,11,4,20.0,0,1.08,0.12,508.8
DOC_109,Neurology,20,19,11,4,24.4,1,1.33,0.17,747.1
DOC_114,Cardiology,11,10,14,5,21.9,0,1.23,0.09,282.1
DOC_114,Pediatrics,22,21,10,1,16.3,0,1.07,0.06,441.1
DOC_111,General Medicine,22,21,15,1,17.3,0,1.12,0.08,429.5
DOC_106,General Medicine,6,5,9,0,17.2,0,1.16,0.19,130.4
DOC_107,Cardiology,3,2,10,0,21.2,0,0.83,0.11,49.7
DOC_112,Pediatrics,2,1,9,2,15.3,1,1.26,0.12,56.1
DOC_107,Neurology,10,9,12,5,26.0,1,1.42,0.16,351.1
DOC_106,Cardiology,4,3,8,3,20.3,1,1.33,0.1,109.5
DOC_111,General Medicine,4,3,11,0,9.1,0,1.47,0.07,52.5
DOC_109,Orthopedics,16,15,9,0,15.1,0,1.11,0.17,335.7
DOC_107,Pediatrics,20,19,14,5,16.4,0,0.8,0.1,258.0
DOC_100,Orthopedics,3,2,8,1,22.5,1,1.29,0.19,80.2
DOC_112,General Medicine,24,23,11,4,17.8,0,1.45,0.1,706.9
DOC_109,General Medicine,14,13,11,2,12.2,3,1.38,0.16,323.0
DOC_103,Neurology,17,16,10,2,25.2,0,1.13,0.09,547.6
DOC_102,Pediatrics,19,18,16,4,15.2,1,1.39,0.16,374.8
DOC_111,Dermatology,11,10,14,5,16.4,0,1.4,0.12,240.6
DOC_113,Pediatrics,12,11,16,4,16.8,1,1.27,0.18,236.0
DOC_114,Dermatology,24,23,9,3,13.0,0,1.42,0.11,500.2
DOC_112,Pediatrics,3,2,9,5,13.8,0,1.33,0.08,42.1
DOC_114,Orthopedics,3,2,15,2,15.9,0,0.99,0.19,37.3
DOC_101,Orthopedics,21,20,11,0,11.0,2,1.38,0.12,459.4
DOC_102,Cardiology,5,4,17,3,18.0,0,1.18,0.13,74.8
DOC_104,General Medicine,15,14,15,1,11.8,0,0.88,0.1,152.7
DOC_102,Pediatrics,6,5,10,2,14.8,1,1.37,0.18,147.5
DOC_105,General Medicine,6,5,10,3,16.7,0,1.5,0.12,152.0
DOC_101,Pediatrics,15,14,9,4,8.0,0,0.83,0.06,112.0
DOC_107,Neurology,8,7,9,4,24.1,0,0.84,0.11,170.0
DOC_107,Dermatology,16,15,10,4,16.4,0,0.92,0.1,272.9
DOC_107,Cardiology,22,21,14,4,23.2,1,1.35,0.15,706.4
DOC_100,Dermatology,3,2,10,0,11.7,2,0.93,0.06,67.6
DOC_105,Dermatology,16,15,14,2,11.3,0,1.41,0.07,255.2
DOC_114,Cardiology,21,20,8,2,20.1,0,1.11,0.07,431.0
DOC_111,Pediatrics,8,7,11,4,12.8,1,1.33,0.15,159.6
DOC_102,Pediatrics,6,5,14,0,15.8,0,1.37,0.1,133.1
DOC_102,Dermatology,18,17,12,1,8.3,0,1.28,0.1,169.5
DOC_108,Neurology,12,11,15,2,22.2,0,1.31,0.17,327.0
DOC_106,Dermatology,22,21,17,3,10.0,0,0.87,0.16,166.0
DOC_103,Cardiology,9,8,9,4,19.0,0,1.0,0.15,178.7
DOC_102,Dermatology,9,8,16,0,11.2,1,0.99,0.15,107.8
DOC_105,General Medicine,11,10,10,4,8.0,0,0.86,0.19,75.1
DOC_105,General Medicine,20,19,16,1,16.9,0,0.91,0.11,280.1
DOC_104,Neurology,16,15,11,2,27.1,0,0.83,0.16,391.7
DOC_109,Dermatology,2,1,15,2,10.8,0,1.37,0.14,14.3
DOC_110,Dermatology,24,23,11,4,12.2,2,0.86,0.15,307.3
DOC_106,Orthopedics,2,1,9,2,20.5,0,0.97,0.06,31.5
DOC_101,Pediatrics,4,3,10,1,15.1,1,1.13,0.08,89.5
DOC_111,Dermatology,5,4,9,4,10.6,0,0.98,0.1,47.2
DOC_105,Dermatology,21,20,10,2,11.2,0,1.1,0.11,289.1
DOC_114,Orthopedics,19,18,9,4,15.9,0,1.13,0.17,372.2
DOC_110,Cardiology,14,13,10,2,23.5,2,0.99,0.09,428.0
DOC_109,Orthopedics,3,2,16,4,18.5,0,0.89,0.05,30.0
DOC_104,Dermatology,13,12,9,2,12.6,0,1.03,0.18,179.8
DOC_107,Cardiology,20,19,11,2,22.7,3,1.38,0.14,831.9
DOC_114,Orthopedics,6,5,16,1,16.5,0,0.81,0.08,64.7
DOC_103,General Medicine,22,21,9,4,15.0,0,1.29,0.06,486.4
DOC_105,Orthopedics,20,19,15,5,15.4,0,1.26,0.07,387.5
DOC_100,Dermatology,3,2,10,2,12.6,0,1.23,0.12,40.4
DOC_103,Orthopedics,6,5,9,0,19.7,0,0.86,0.14,111.6
DOC_107,Dermatology,21,20,10,3,10.5,1,1.04,0.17,260.8
DOC_110,Dermatology,7,6,10,0,14.3,0,1.12,0.17,129.4
DOC_105,Cardiology,3,2,11,4,17.8,0,1.11,0.07,49.2
DOC_111,Dermatology,6,5,8,2,10.5,0,1.26,0.12,62.8
DOC_109,Pediatrics,8,7,9,2,15.7,2,1.48,0.09,259.9
DOC_101,Cardiology,4,3,15,0,25.0,0,0.98,0.14,90.8
DOC_100,Dermatology,3,2,8,4,13.0,0,1.01,0.17,25.8
DOC_113,Dermatology,22,21,11,4,18.6,3,0.88,0.07,485.6
DOC_107,Orthopedics,4,3,12,0,19.7,0,1.49,0.07,100.3
DOC_108,General Medicine,15,14,15,2,15.0,1,1.1,0.2,243.9
DOC_112,Neurology,1,0,15,5,24.1,0,1.47,0.1,0.0
DOC_110,Orthopedics,24,23,8,0,16.0,3,0.9,0.11,415.0
DOC_104,Dermatology,19,18,15,5,13.3,0,1.43,0.09,358.3
DOC_107,Dermatology,21,20,11,5,8.9,0,0.9,0.08,195.5
DOC_102,Cardiology,22,21,10,0,18.7,0,0.99,0.19,506.6
DOC_110,Dermatology,23,22,14,3,13.9,0,1.42,0.16,443.7
DOC_112,Pediatrics,14,13,9,4,11.4,0,0.99,0.13,171.6
DOC_102,Cardiology,18,17,10,1,24.2,0,1.25,0.06,626.5
DOC_110,Pediatrics,12,11,14,4,12.8,0,0.97,0.1,137.7
DOC_106,Orthopedics,12,11,14,3,16.1,0,1.03,0.13,186.7
DOC_113,Neurology,5,4,10,0,20.9,0,1.45,0.08,171.2
DOC_114,General Medicine,21,20,14,3,19.2,2,1.06,0.08,479.6
DOC_114,Dermatology,7,6,11,3,9.0,1,0.88,0.08,75.5
DOC_105,Neurology,6,5,14,5,26.2,0,1.02,0.16,136.0
DOC_103,Pediatrics,8,7,8,5,21.4,0,1.07,0.17,147.5
DOC_111,Pediatrics,7,6,14,5,15.1,1,1.31,0.08,144.6
DOC_104,Neurology,13,12,11,2,24.1,2,1.08,0.13,440.1
DOC_110,Cardiology,17,16,9,1,26.8,2,1.04,0.2,584.7
DOC_111,Orthopedics,6,5,9,5,16.8,0,1.4,0.16,137.0
DOC_100,Neurology,14,13,9,2,24.2,3,0.84,0.09,405.0
DOC_106,Orthopedics,13,12,15,0,21.1,0,0.8,0.13,243.6
DOC_110,Pediatrics,22,21,15,0,13.9,0,1.07,0.1,381.0
DOC_108,General Medicine,1,0,8,1,14.9,2,1.37,0.06,48.7
DOC_102,Dermatology,10,9,10,4,11.0,2,1.36,0.2,194.6
DOC_113,Orthopedics,7,6,15,2,18.1,0,1.45,0.13,156.6
DOC_111,Neurology,23,22,14,1,19.8,0,1.03,0.15,455.3
DOC_103,Dermatology,24,23,8,1,13.5,0,0.89,0.17,250.5
DOC_105,Dermatology,19,18,15,4,9.8,0,1.1,0.1,199.6
DOC_100,Neurology,21,20,8,0,26.6,1,1.22,0.17,730.2
DOC_104,Dermatology,21,20,14,1,11.4,0,0.93,0.06,230.7
DOC_114,Orthopedics,8,7,16,2,18.9,0,1.07,0.18,131.6
DOC_107,Cardiology,20,19,11,0,17.4,0,0.93,0.09,422.4
DOC_109,Orthopedics,15,14,9,1,17.2,0,1.31,0.11,376.9
DOC_102,General Medicine,5,4,9,3,15.0,1,1.1,0.11,99.7
DOC_113,Neurology,12,11,16,0,25.7,0,1.43,0.15,429.5
DOC_112,Neurology,15,14,8,0,27.6,1,1.17,0.09,541.1
DOC_108,General Medicine,1,0,14,1,17.7,0,1.46,0.19,0.3
DOC_112,General Medicine,21,20,8,2,16.1,0,0.97,0.14,295.8
DOC_110,Neurology,20,19,8,5,22.9,0,0.9,0.16,354.0
DOC_107,Pediatrics,17,16,9,5,17.2,0,0.93,0.17,290.4
DOC_102,Dermatology,2,1,17,1,9.4,0,0.95,0.14,6.6
DOC_106,Neurology,8,7,14,1,21.5,0,0.87,0.09,135.5
DOC_105,Pediatrics,14,13,12,3,22.8,0,1.33,0.17,362.1
DOC_113,Dermatology,1,0,8,2,16.5,2,0.95,0.17,35.9
DOC_105,General Medicine,1,0,17,5,20.7,0,1.18,0.13,0.0
DOC_109,General Medicine,19,18,10,3,12.5,0,1.32,0.14,344.8
DOC_112,Orthopedics,23,22,14,4,17.9,0,1.45,0.12,596.4
DOC_111,Pediatrics,6,5,14,2,17.1,0,1.11,0.15,93.9
DOC_108,Dermatology,19,18,9,3,13.9,0,0.91,0.09,271.4
DOC_105,General Medicine,2,1,15,1,13.6,0,1.4,0.15,28.5
DOC_110,General Medicine,15,14,10,5,13.9,0,1.18,0.12,265.3
DOC_102,Dermatology,22,21,12,2,15.4,0,1.27,0.09,395.9
DOC_110,Dermatology,5,4,12,0,8.0,0,0.96,0.19,28.0
DOC_106,Cardiology,12,11,12,2,22.3,0,1.19,0.17,268.5
DOC_112,Cardiology,8,7,14,4,19.6,0,0.85,0.18,117.2
DOC_111,Cardiology,5,4,17,1,17.9,0,1.14,0.09,77.3
DOC_110,General Medicine,21,20,9,3,15.0,0,1.46,0.12,513.4
DOC_103,Neurology,20,19,14,1,23.8,0,0.96,0.19,439.7
DOC_112,General Medicine,17,16,9,4,16.1,3,1.47,0.05,567.5
DOC_104,General Medicine,7,6,14,2,15.6,0,1.44,0.14,137.9
DOC_114,General Medicine,4,3,12,0,13.2,0,1.09,0.07,47.7
DOC_106,Pediatrics,16,15,10,1,13.2,0,1.47,0.12,343.0
DOC_111,Neurology,14,13,15,1,29.8,2,1.17,0.16,547.0
DOC_113,Dermatology,11,10,14,1,10.1,0,1.02,0.09,106.4
DOC_111,Dermatology,16,15,10,1,13.0,0,1.22,0.1,282.9
DOC_110,Neurology,14,13,9,3,22.2,3,1.33,0.11,576.0
DOC_110,Orthopedics,21,20,14,4,12.3,0,1.39,0.07,364.7
DOC_113,Neurology,1,0,9,2,26.0,0,1.01,0.16,4.1
DOC_107,General Medicine,9,8,12,2,16.9,0,0.99,0.11,126.0
DOC_101,Cardiology,14,13,8,0,22.9,0,1.46,0.13,471.4
DOC_103,General Medicine,15,14,11,2,20.5,1,0.93,0.14,338.4
DOC_112,Orthopedics,9,8,10,0,18.9,0,1.01,0.07,209.4
DOC_108,Dermatology,17,16,14,5,13.4,1,1.29,0.09,316.2
DOC_105,General Medicine,4,3,8,5,14.0,0,1.38,0.09,61.6
DOC_105,Neurology,15,14,12,0,26.9,0,1.3,0.2,508.7
DOC_109,General Medicine,10,9,9,2,17.6,2,1.12,0.13,270.9
DOC_103,General Medicine,5,4,11,2,19.5,0,1.47,0.06,137.6
DOC_107,General Medicine,3,2,9,0,19.0,0,1.43,0.12,72.7
DOC_112,Orthopedics,6,5,16,3,17.7,0,1.09,0.08,91.2
DOC_111,Pediatrics,17,16,9,1,19.4,2,0.82,0.2,334.0
DOC_106,Dermatology,24,23,11,5,12.6,3,1.5,0.18,577.7
DOC_111,General Medicine,9,8,14,5,15.4,0,1.12,0.07,148.2
DOC_114,Cardiology,3,2,9,3,19.4,0,1.28,0.13,57.8
DOC_106,Dermatology,4,3,14,3,11.6,0,0.93,0.2,30.5
DOC_105,Orthopedics,24,23,10,4,16.4,0,1.03,0.09,458.9
DOC_103,Neurology,8,7,14,0,23.9,0,1.36,0.19,259.1
DOC_113,Neurology,7,6,14,4,21.8,0,1.21,0.1,163.8
DOC_100,Neurology,7,6,10,0,27.4,0,1.38,0.19,298.4
DOC_112,Orthopedics,14,13,10,4,23.0,0,1.49,0.2,499.6
DOC_109,Neurology,7,6,8,0,24.7,0,1.41,0.1,229.8
DOC_114,General Medicine,8,7,11,5,14.6,0,1.15,0.17,133.6
DOC_100,Pediatrics,3,2,12,5,13.3,2,1.09,0.07,70.7
DOC_107,Dermatology,5,4,8,3,9.2,1,0.93,0.16,38.9
DOC_101,Dermatology,5,4,10,1,13.4,0,1.4,0.16,85.5
DOC_101,Dermatology,1,0,8,3,8.6,1,1.02,0.06,4.7
DOC_111,Orthopedics,11,10,11,1,21.6,1,1.21,0.09,346.3
DOC_105,Neurology,12,11,16,1,28.2,0,1.09,0.12,318.3
DOC_106,Cardiology,8,7,17,3,20.2,0,0.86,0.15,112.8
DOC_111,Orthopedics,13,12,9,0,13.5,1,0.99,0.07,245.9
DOC_102,Orthopedics,14,13,11,4,11.6,0,0.86,0.18,147.9
DOC_105,General Medicine,3,2,15,4,24.6,1,1.4,0.17,109.8
DOC_100,Neurology,3,2,16,4,24.2,2,1.22,0.07,118.7
DOC_111,Pediatrics,5,4,14,4,17.7,0,1.45,0.13,104.4
DOC_101,Dermatology,7,6,14,2,10.8,0,0.99,0.11,61.4
DOC_106,Pediatrics,5,4,12,0,8.8,3,1.41,0.06,100.6
DOC_109,Pediatrics,4,3,15,0,18.0,1,1.08,0.11,103.4
DOC_108,General Medicine,9,8,11,0,13.8,0,0.83,0.09,122.7
DOC_110,Orthopedics,18,17,17,3,15.5,0,1.0,0.2,235.9
DOC_112,Dermatology,18,17,17,0,8.0,0,1.08,0.09,161.6
DOC_109,Neurology,7,6,9,2,26.1,0,1.07,0.1,195.2
DOC_100,Pediatrics,7,6,10,1,15.5,0,0.99,0.2,104.0
DOC_114,Pediatrics,4,3,12,0,18.5,0,1.27,0.18,77.8
DOC_105,Dermatology,20,19,14,4,9.0,0,1.33,0.17,231.1
DOC_110,Dermatology,16,15,11,2,10.1,0,0.91,0.11,158.8
DOC_109,Dermatology,19,18,9,1,18.1,0,1.23,0.11,467.2
DOC_111,Pediatrics,7,6,15,4,12.9,0,0.83,0.12,67.8
DOC_105,Neurology,7,6,9,4,29.8,0,0.98,0.07,206.3
DOC_101,Orthopedics,4,3,15,3,17.0,0,1.27,0.09,69.5
DOC_109,Pediatrics,24,23,8,2,11.4,1,1.16,0.06,307.9
DOC_110,Dermatology,21,20,14,2,8.6,0,0.85,0.1,148.4
DOC_112,Cardiology,16,15,11,3,25.0,0,1.29,0.2,542.5
DOC_114,Cardiology,4,3,9,2,19.3,0,0.85,0.05,62.9
DOC_114,Neurology,2,1,15,4,22.9,1,1.36,0.17,72.6
DOC_107,Neurology,15,14,10,4,27.6,0,1.28,0.15,569.7
DOC_106,Neurology,11,10,10,1,17.3,0,1.08,0.08,225.0
DOC_101,Neurology,23,22,10,5,25.2,2,0.88,0.18,622.1
DOC_107,Pediatrics,15,14,10,1,13.7,0,1.17,0.15,256.7
DOC_107,Orthopedics,23,22,14,3,19.4,1,1.21,0.09,572.1
DOC_113,Neurology,5,4,11,5,26.8,0,0.8,0.06,100.0
DOC_101,Dermatology,17,16,11,5,14.1,0,1.12,0.11,293.5
DOC_114,Orthopedics,12,11,8,5,17.5,0,1.2,0.1,221.3
DOC_106,Dermatology,14,13,11,3,8.0,0,1.23,0.13,152.5
DOC_111,Pediatrics,13,12,10,4,15.8,1,1.44,0.08,360.3
DOC_101,General Medicine,22,21,9,3,12.3,2,0.92,0.09,310.2
DOC_107,Dermatology,9,8,10,4,14.0,0,1.1,0.12,147.7
DOC_100,General Medicine,13,12,10,3,13.0,0,1.42,0.15,254.4
DOC_106,Pediatrics,1,0,10,5,16.1,0,1.49,0.11,0.4
DOC_111,Dermatology,21,20,10,1,18.5,3,1.43,0.09,746.8
DOC_101,Neurology,2,1,10,1,19.9,0,1.49,0.16,33.9
DOC_101,Pediatrics,10,9,11,0,16.2,0,0.99,0.05,193.9
DOC_100,Neurology,20,19,15,2,19.9,0,0.88,0.13,348.5
DOC_108,Neurology,3,2,14,4,25.4,0,1.4,0.1,72.2
